,Movie Name,Star1,Star2,Star3,Star4,Genre1,Genre2,Genre3,Gross Collection,Certification,votes
1524,Pompeii, Kit Harington, Emily Browning, Kiefer Sutherland, Adewale Akinnuoye-Agbaje,Action, Adventure, Drama,23.22,PG-13 ,"113,647"
1525,Resident Evil: The Final Chapter, Milla Jovovich, Iain Glen, Ali Larter, Shawn Roberts,Action, Horror, Sci-Fi,26.83,R ,"97,434"
1526,Virtuosity, Denzel Washington, Russell Crowe, Kelly Lynch, Stephen Spinella,Action, Crime, Sci-Fi,24.05,R ,"31,214"
1527,Seventh Son, Ben Barnes, Julianne Moore, Jeff Bridges, Alicia Vikander,Action, Adventure, Fantasy,17.22,PG-13 ,"79,019"
1528,Your Highness, Danny McBride, Natalie Portman, James Franco, Rasmus Hardiker,Action, Adventure, Comedy,21.60,R ,"102,894"
1529,Volcano, Tommy Lee Jones, Anne Heche, Gaby Hoffmann, Don Cheadle,Action, Drama, Sci-Fi,49.32,PG-13 ,"79,070"
1530,Mortdecai, Johnny Depp, Gwyneth Paltrow, Ewan McGregor, Olivia Munn,Action, Adventure, Comedy,7.61,R ,"74,906"
1531,Eight Legged Freaks, David Arquette, Kari Wuhrer, Scott Terra, Scarlett Johansson,Action, Adventure, Comedy,17.32,PG-13 ,"58,775"
1532,Lara Croft: Tomb Raider - The Cradle of Life, Angelina Jolie, Gerard Butler, Chris Barrie, Ciarán Hinds,Action, Adventure, Fantasy,65.66,PG-13 ,"141,601"
1533,Peninsula, Gang Dong-won, Lee Jung-hyun, Re Lee, Hae-hyo Kwon,Action, Horror, Thriller,1.23,Not Rated ,"35,104"
1534,Star Trek V: The Final Frontier, William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan,Action, Adventure, Fantasy,52.21,PG ,"62,159"
1535,Under Siege 2: Dark Territory, Steven Seagal, Eric Bogosian, Everett McGill, Katherine Heigl,Action, Adventure, Thriller,50.02,R ,"48,470"
1536,Beverly Hills Cop III, Eddie Murphy, Jon Tenney, Joey Travolta, Eugene Collier,Action, Comedy, Crime,42.61,R ,"84,275"
1537,The Bounty Hunter, Jennifer Aniston, Gerard Butler, Gio Perez, Joel Marsh Garland,Action, Comedy, Romance,67.06,PG-13 ,"131,026"
1538,Collateral Damage, Arnold Schwarzenegger, John Leguizamo, Francesca Neri, Elias Koteas,Action, Drama, Thriller,40.08,R ,"76,511"
1539,Stolen, Nicolas Cage, Malin Akerman, Josh Lucas, Danny Huston,Action, Crime, Thriller,0.30,R ,"45,755"
1540,Beverly Hills Ninja, Chris Farley, Nicollette Sheridan, Robin Shou, Nathaniel Parker,Action, Comedy,Nan,31.24,PG-13 ,"42,759"
1541,Babylon A, Vin Diesel, Michelle Yeoh, Mélanie Thierry, Gérard Depardieu,Action, Adventure, Sci-Fi,22.53,PG-13 ,"97,162"
1542,Cop Out, Bruce Willis, Tracy Morgan, Juan Carlos Hernández, Cory Fernandez,Action, Comedy, Crime,44.88,R ,"89,305"
1543,Fighting, Channing Tatum, Terrence Howard, Luis Guzmán, Zulay Henao,Action, Crime, Drama,23.04,PG-13 ,"33,748"
1544,Whiteout, Kate Beckinsale, Gabriel Macht, Tom Skerritt, Columbus Short,Action, Crime, Mystery,10.28,R ,"39,661"
1545,The Man, Samuel L. Jackson, Eugene Levy, Miguel Ferrer, Luke Goss,Action, Comedy, Crime,8.33,PG-13 ,"26,210"
1546,Showtime, Robert De Niro, Eddie Murphy, Rene Russo, Rachael Harris,Action, Comedy, Crime,38.08,PG-13 ,"64,173"
1547,Taxi 4, Samy Naceri, Frédéric Diefenthal, Bernard Farcy, Emma Wiklund,Action, Comedy, Crime,Nan,Not Rated ,"29,652"
1548,Gunjan Saxena: The Kargil Girl, Janhvi Kapoor, Pankaj Tripathi, Angad Bedi, Manav Vij,Action, Biography, Drama,Nan,TV-14 ,"35,157"
1549,65, Adam Driver, Ariana Greenblatt, Chloe Coleman, Nika King,Action, Adventure, Drama,Nan,PG-13 ,"46,693"
1550,Shotgun Wedding, Jennifer Lopez, Josh Duhamel, Lenny Kravitz, Jennifer Coolidge,Action, Comedy, Romance,Nan,R ,"31,394"
1551,Wonder Woman 1984, Gal Gadot, Chris Pine, Kristen Wiig, Pedro Pascal,Action, Adventure, Fantasy,46.37,PG-13 ,"278,628"
1552,Gods of Egypt, Brenton Thwaites, Nikolaj Coster-Waldau, Gerard Butler, Chadwick Boseman,Action, Adventure, Drama,31.15,PG-13 ,"121,166"
1553,The Mummy, Tom Cruise, Sofia Boutella, Annabelle Wallis, Russell Crowe,Action, Adventure, Fantasy,80.10,PG-13 ,"196,464"
1554,Batman Forever, Val Kilmer, Tommy Lee Jones, Jim Carrey, Nicole Kidman,Action, Adventure,Nan,184.03,PG-13 ,"258,762"
1555,Infinite, Mark Wahlberg, Chiwetel Ejiofor, Sophie Cookson, Dylan O'Brien,Action, Sci-Fi, Thriller,Nan,PG-13 ,"55,478"
1556,Spiderhead, Chris Hemsworth, Miles Teller, Jurnee Smollett, Mark Paguio,Action, Crime, Drama,Nan,R ,"61,788"
1557,The Forever Purge, Ana de la Reguera, Tenoch Huerta, Josh Lucas, Leven Rambin,Action, Crime, Horror,44.54,R ,"38,180"
1558,Ava, Jessica Chastain, John Malkovich, Common, Geena Davis,Action, Drama, Thriller,0.50,R ,"59,244"
1559,Snake Eyes, Henry Golding, Andrew Koji, Haruka Abe, Takehiro Hira,Action, Adventure, Crime,Nan,PG-13 ,"41,760"
1560,Godzilla, Matthew Broderick, Jean Reno, Maria Pitillo, Hank Azaria,Action, Sci-Fi, Thriller,136.31,PG-13 ,"197,569"
1561,Maximum Overdrive, Emilio Estevez, Pat Hingle, Laura Harrington, Yeardley Smith,Action, Comedy, Horror,7.43,R ,"33,990"
1562,Drive Angry, Nicolas Cage, Amber Heard, William Fichtner, Billy Burke,Action, Comedy, Fantasy,10.71,R ,"101,487"
1563,Æon Flux, Charlize Theron, Frances McDormand, Sophie Okonedo, Marton Csokas,Action, Adventure, Sci-Fi,25.86,PG-13 ,"130,724"
1564,Vampire Academy, Zoey Deutch, Lucy Fry, Danila Kozlovskiy, Gabriel Byrne,Action, Comedy, Drama,7.79,PG-13 ,"55,889"
1565,Big Game, Samuel L. Jackson, Onni Tommila, Ray Stevenson, Victor Garber,Action, Adventure, Comedy,0.02,PG-13 ,"34,337"
1566,"Game Over, Man!", Adam Devine, Anders Holm, Blake Anderson, Chloe Bridges,Action, Comedy,Nan,Nan,TV-MA ,"31,854"
1567,Killers, Katherine Heigl, Ashton Kutcher, Tom Selleck, Catherine O'Hara,Action, Comedy, Romance,47.06,PG-13 ,"93,824"
1568,Blackhat, Chris Hemsworth, Viola Davis, Tang Wei, Leehom Wang,Action, Crime, Thriller,7.10,R ,"62,038"
1569,The Happytime Murders, Melissa McCarthy, Elizabeth Banks, Maya Rudolph, Leslie David Baker,Action, Comedy, Crime,20.71,R ,"29,387"
1570,Outside the Wire, Anthony Mackie, Damson Idris, Enzo Cilenti, Emily Beecham,Action, Adventure, Fantasy,Nan,R ,"44,017"
1571,Season of the Witch, Nicolas Cage, Ron Perlman, Claire Foy, Stephen Campbell Moore,Action, Adventure, Fantasy,24.83,PG-13 ,"96,129"
1572,The Tuxedo, Jackie Chan, Jennifer Love Hewitt, Jason Isaacs, Debi Mazar,Action, Comedy, Sci-Fi,50.55,PG-13 ,"86,185"
1573,The Spy Next Door, Jackie Chan, Amber Valletta, Billy Ray Cyrus, Madeline Carroll,Action, Comedy, Family,24.27,PG ,"45,514"
1574,D3: The Mighty Ducks, Emilio Estevez, Jeffrey Nordling, David Selby, Heidi Kling,Action, Comedy, Drama,22.94,PG ,"27,824"
1575,The Last Legion, Colin Firth, Ben Kingsley, Aishwarya Rai Bachchan, Peter Mullan,Action, Adventure, History,5.93,PG-13 ,"36,483"
1576,The Man with the Iron Fists, Russell Crowe, Cung Le, Lucy Liu, RZA,Action,Nan,Nan,15.63,R ,"63,540"
1577,Pathfinder, Karl Urban, Clancy Brown, Moon Bloodgood, Russell Means,Action, Adventure, Drama,10.23,R ,"45,402"
1578,Battle for the Planet of the Apes, Roddy McDowall, Claude Akins, Natalie Trundy, Severn Darden,Action, Sci-Fi,Nan,8.84,G ,"32,197"
1579,Killing Season, Robert De Niro, John Travolta, Milo Ventimiglia, Liz Olin,Action, Drama, Thriller,0.03,R ,"38,146"
1580,Bulletproof Monk, Chow Yun-Fat, Seann William Scott, Jaime King, Karel Roden,Action, Comedy, Fantasy,23.02,PG-13 ,"51,286"
1581,I Spy, Eddie Murphy, Owen Wilson, Famke Janssen, Malcolm McDowell,Action, Adventure, Comedy,33.56,PG-13 ,"52,488"
1582,Dhoom 3, Aamir Khan, Katrina Kaif, Abhishek Bachchan, Uday Chopra,Action, Crime, Drama,8.03,Not Rated ,"47,661"
1583,Masters of the Universe, Dolph Lundgren, Frank Langella, Meg Foster, Billy Barty,Action, Adventure, Fantasy,17.34,PG ,"42,449"
1584,Geostorm, Gerard Butler, Jim Sturgess, Abbie Cornish, Alexandra Maria Lara,Action, Sci-Fi, Thriller,33.70,PG-13 ,"112,674"
1585,The Predator, Boyd Holbrook, Trevante Rhodes, Jacob Tremblay, Keegan-Michael Key,Action, Adventure, Horror,51.02,R ,"138,005"
1586,The New Mutants, Maisie Williams, Anya Taylor-Joy, Charlie Heaton, Alice Braga,Action, Horror, Mystery,23.86,PG-13 ,"84,171"
1587,Point Break, Edgar Ramírez, Luke Bracey, Ray Winstone, Teresa Palmer,Action, Adventure, Crime,28.78,PG-13 ,"64,611"
1588,Ghost Rider, Nicolas Cage, Eva Mendes, Sam Elliott, Matt Long,Action, Fantasy, Thriller,115.80,PG-13 ,"245,202"
1589,Jupiter Ascending, Channing Tatum, Mila Kunis, Eddie Redmayne, Sean Bean,Action, Adventure, Sci-Fi,47.39,PG-13 ,"191,419"
1590,Daredevil, Ben Affleck, Jennifer Garner, Colin Farrell, Michael Clarke Duncan,Action, Crime,Nan,102.54,PG-13 ,"224,153"
1591,Tank Girl, Lori Petty, Ice-T, Naomi Watts, Don Harvey,Action, Comedy, Sci-Fi,4.06,R ,"33,227"
1592,Robin Hood, Taron Egerton, Jamie Foxx, Ben Mendelsohn, Eve Hewson,Action, Adventure, Drama,30.82,PG-13 ,"76,619"
1593,Congo, Laura Linney, Tim Curry, Dylan Walsh, Ernie Hudson,Action, Adventure, Mystery,81.02,PG-13 ,"47,193"
1594,Resident Evil: Retribution, Milla Jovovich, Sienna Guillory, Michelle Rodriguez, Aryana Engineer,Action, Horror, Sci-Fi,42.35,R ,"146,173"
1595,Red Dawn, Chris Hemsworth, Isabel Lucas, Josh Hutcherson, Josh Peck,Action, Drama,Nan,44.81,PG-13 ,"78,782"
1596,The Karate Kid Part III, Ralph Macchio, Pat Morita, Robyn Lively, Thomas Ian Griffith,Action, Drama, Family,38.96,PG ,"66,340"
1597,Land of the Lost, Will Ferrell, Danny McBride, Anna Friel, Jorma Taccone,Action, Adventure, Comedy,49.44,PG-13 ,"73,257"
1598,Max Payne, Mark Wahlberg, Mila Kunis, Beau Bridges, Ludacris,Action, Crime, Drama,40.69,PG-13 ,"128,155"
1599,Spy Kids 2: Island of Lost Dreams, Alexa PenaVega, Daryl Sabara, Antonio Banderas, Carla Gugino,Action, Adventure, Comedy,85.85,PG ,"70,378"
1600,One for the Money, Katherine Heigl, Jason O'Mara, Daniel Sunjata, John Leguizamo,Action, Comedy, Crime,26.41,PG-13 ,"43,328"
1601,Spy Hard, Leslie Nielsen, Nicollette Sheridan, Charles Durning, Marcia Gay Harden,Action, Comedy,Nan,29.00,PG-13 ,"39,147"
1602,The Colony, Kevin Zegers, Laurence Fishburne, Bill Paxton, Charlotte Sullivan,Action, Horror, Sci-Fi,Nan,Not Rated ,"46,255"
1603,Hollywood Homicide, Harrison Ford, Josh Hartnett, Isaiah Washington, Lena Olin,Action, Comedy, Crime,30.01,PG-13 ,"38,335"
1604,Bangkok Dangerous, Nicolas Cage, Charlie Yeung, Shahkrit Yamnarm, Panward Hemmanee,Action, Crime, Thriller,15.28,R ,"57,553"
1605,Universal Soldier: Regeneration, Dolph Lundgren, Jean-Claude Van Damme, Andrei Arlovski, Mike Pyle,Action, Adventure, Sci-Fi,Nan,R ,"26,059"
1606,The Way to Paradise, Enzo Zelocchi, Jennifer Lyons, Bryson Jones Allman, Brandi Maclaren,Action, Comedy, Thriller,Nan,Nan,"32,346"
1607,F9: The Fast Saga, Vin Diesel, Michelle Rodriguez, Jordana Brewster, Tyrese Gibson,Action, Crime, Thriller,173.20,PG-13 ,"147,330"
1608,Transformers: The Last Knight, Mark Wahlberg, Anthony Hopkins, Josh Duhamel, Laura Haddock,Action, Adventure, Sci-Fi,130.17,PG-13 ,"158,353"
1609,Morbius, Jared Leto, Matt Smith, Adria Arjona, Jared Harris,Action, Adventure, Horror,73.87,PG-13 ,"137,174"
1610,The Covenant, Steven Strait, Sebastian Stan, Toby Hemingway, Taylor Kitsch,Action, Adventure, Fantasy,23.29,PG-13 ,"50,778"
1611,Resident Evil: Welcome to Raccoon City, Kaya Scodelario, Robbie Amell, Hannah John-Kamen, Tom Hopper,Action, Horror, Sci-Fi,17.00,R ,"58,221"
1612,Hellboy, David Harbour, Milla Jovovich, Ian McShane, Sasha Lane,Action, Adventure, Fantasy,21.90,R ,"94,001"
1613,Legion, Paul Bettany, Dennis Quaid, Charles S. Dutton, Lucas Black,Action, Fantasy, Horror,40.17,R ,"107,930"
1614,The Mummy: Tomb of the Dragon Emperor, Brendan Fraser, Jet Li, Maria Bello, Michelle Yeoh,Action, Adventure, Fantasy,102.49,PG-13 ,"165,945"
1615,xXx: Return of Xander Cage, Vin Diesel, Donnie Yen, Deepika Padukone, Kris Wu,Action, Adventure, Thriller,44.90,PG-13 ,"94,507"
1616,Spawn, Michael Jai White, John Leguizamo, Martin Sheen, Theresa Randle,Action, Drama, Horror,54.97,PG-13 ,"70,275"
1617,The 5th Wave, Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez, Bailey Anne Borders,Action, Adventure, Sci-Fi,34.92,PG-13 ,"113,362"
1618,Mighty Morphin Power Rangers, Karan Ashley, Johnny Yong Bosch, Steve Cardenas, Jason David Frank,Action, Adventure, Family,38.19,PG ,"29,015"
1619,Independence Day: Resurgence, Liam Hemsworth, Jeff Goldblum, Bill Pullman, Maika Monroe,Action, Adventure, Sci-Fi,103.14,PG-13 ,"183,778"
1620,Monster Hunter, Milla Jovovich, Tony Jaa, Ron Perlman, T.I.,Action, Adventure, Fantasy,15.16,PG-13 ,"63,768"
1621,The Bad Batch, Suki Waterhouse, Jason Momoa, Jayda Fink, Keanu Reeves,Action, Horror, Mystery,0.18,R ,"33,608"
1622,Paul Blart: Mall Cop, Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez,Action, Comedy, Crime,20.82,PG ,"113,643"
1623,Doom, Karl Urban, Rosamund Pike, Dwayne Johnson, Deobia Oparei,Action, Horror, Sci-Fi,28.21,R ,"116,012"
1624,Lost in Space, Gary Oldman, William Hurt, Matt LeBlanc, Mimi Rogers,Action, Adventure, Family,69.12,PG-13 ,"73,699"
1625,Big Momma's House, Martin Lawrence, Nia Long, Paul Giamatti, Jascha Washington,Action, Comedy, Crime,117.56,PG-13 ,"88,146"
1626,A Good Day to Die Hard, Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead,Action, Thriller,Nan,67.35,R ,"210,865"
1627,The First Purge, Y'lan Noel, Lex Scott Davis, Joivan Wade, Steve Harris,Action, Horror, Sci-Fi,69.49,R ,"66,459"
1628,The Transporter Refueled, Ed Skrein, Loan Chabanol, Ray Stevenson, Lenn Kudrjawizki,Action, Thriller,Nan,16.03,PG-13 ,"43,345"
1629,The Medallion, Jackie Chan, Lee Evans, Claire Forlani, Julian Sands,Action, Comedy, Fantasy,22.11,PG-13 ,"42,778"
1630,Mutant Chronicles, Thomas Jane, Ron Perlman, Devon Aoki, Sean Pertwee,Action, Adventure, Mystery,0.01,R ,"26,789"
1631,Beast, Joseph Vijay, Pooja Hegde, K. Selvaraghavan, Shine Tom Chacko,Action, Thriller,Nan,Nan,UA ,"34,433"
1632,Bachchhan Paandey, Akshay Kumar, Kriti Sanon, Jacqueline Fernandez, Arshad Warsi,Action, Comedy, Crime,Nan,UA ,"36,169"
1633,Moonfall, Halle Berry, Patrick Wilson, John Bradley, Charlie Plummer,Action, Adventure, Sci-Fi,19.06,PG-13 ,"88,472"
1634,Conan the Barbarian, Jason Momoa, Ron Perlman, Rose McGowan, Stephen Lang,Action, Adventure, Fantasy,21.30,R ,"100,807"
1635,Red Sonja, Arnold Schwarzenegger, Brigitte Nielsen, Sandahl Bergman, Paul L. Smith,Action, Adventure, Fantasy,6.95,PG-13 ,"43,379"
1636,Eragon, Ed Speleers, Sienna Guillory, Jeremy Irons, John Malkovich,Action, Adventure, Family,75.03,PG ,"128,330"
1637,"I, Frankenstein", Aaron Eckhart, Bill Nighy, Miranda Otto, Virginie Le Brun,Action, Fantasy, Sci-Fi,19.08,PG-13 ,"82,561"
1638,"10,000 BC", Camilla Belle, Steven Strait, Marco Khan, Cliff Curtis,Action, Adventure, Drama,94.78,PG-13 ,"133,393"
1639,Stealth, Josh Lucas, Jessica Biel, Jamie Foxx, Sam Shepard,Action, Adventure, Sci-Fi,32.12,PG-13 ,"55,188"
1640,Agent Cody Banks, Frankie Muniz, Hilary Duff, Andrew Francis, Angie Harmon,Action, Adventure, Comedy,47.94,PG ,"35,985"
1641,Abduction, Taylor Lautner, Lily Collins, Alfred Molina, Jake Andolina,Action, Mystery, Thriller,28.09,PG-13 ,"81,895"
1642,Miss Congeniality 2: Armed & Fabulous, Sandra Bullock, Regina King, William Shatner, Enrique Murciano,Action, Comedy, Crime,48.48,PG-13 ,"77,669"
1643,G-Force, Will Arnett, Penélope Cruz, Zach Galifianakis, Bill Nighy,Animation, Action, Adventure,119.44,PG ,"48,284"
1644,Cats & Dogs, Alec Baldwin, Tobey Maguire, Jeff Goldblum, Elizabeth Perkins,Action, Adventure, Comedy,93.39,PG ,"61,058"
1645,Hot Pursuit, Reese Witherspoon, Sofía Vergara, Matthew Del Negro, Michael Mosley,Action, Comedy, Crime,34.51,PG-13 ,"52,601"
1646,Stormbreaker, Alex Pettyfer, Mickey Rourke, Sophie Okonedo, Sarah Bolger,Action, Adventure, Family,0.65,PG ,"25,169"
1647,Alex Cross, Tyler Perry, Matthew Fox, Rachel Nichols, Edward Burns,Action, Crime, Mystery,25.89,PG-13 ,"34,787"
1648,Get Carter, Sylvester Stallone, Rachael Leigh Cook, Miranda Richardson, Rhona Mitra,Action, Crime, Drama,14.97,R ,"35,558"
1649,Charlie's Angels, Kristen Stewart, Naomi Scott, Ella Balinska, Elizabeth Banks,Action, Adventure, Comedy,17.80,PG-13 ,"76,609"
1650,The Twilight Saga: Eclipse, Kristen Stewart, Robert Pattinson, Taylor Lautner, Xavier Samuel,Action, Adventure, Drama,300.53,PG-13 ,"252,071"
1651,Shadow in the Cloud, Chloë Grace Moretz, Nick Robinson, Beulah Koale, Taylor John Smith,Action, Horror, War,Nan,R ,"28,630"
1652,How It Ends, Theo James, Kat Graham, Nancy Sorel, Nicole Ari Parker,Action, Drama, Horror,Nan,TV-MA ,"55,659"
1653,Superman III, Christopher Reeve, Richard Pryor, Margot Kidder, Jackie Cooper,Action, Adventure, Comedy,59.95,PG ,"72,499"
1654,Cyborg, Jean-Claude Van Damme, Deborah Richter, Vincent Klyn, Alex Daniels,Action, Sci-Fi, Thriller,10.17,R ,"32,692"
1655,The Phantom, Billy Zane, Kristy Swanson, Treat Williams, Catherine Zeta-Jones,Action, Adventure, Comedy,17.30,PG ,"34,899"
1656,Virus, Jamie Lee Curtis, Donald Sutherland, William Baldwin, Joanna Pacula,Action, Horror, Sci-Fi,14.01,R ,"28,981"
1657,See No Evil, Glenn Jacobs, Christina Vidal, Michael J. Pagan, Samantha Noble,Action, Horror, Thriller,15.03,R ,"28,049"
1658,Dilwale, Shah Rukh Khan, Kajol, Varun Dhawan, Kriti Sanon,Action, Comedy, Drama,4.83,Not Rated ,"36,510"
1659,Wild Wild West, Will Smith, Kevin Kline, Kenneth Branagh, Salma Hayek,Action, Comedy, Sci-Fi,113.81,PG-13 ,"163,883"
1660,The Darkest Hour, Emile Hirsch, Olivia Thirlby, Max Minghella, Rachael Taylor,Action, Adventure, Horror,21.43,PG-13 ,"62,370"
1661,Dracula 2000, Gerard Butler, Justine Waddell, Jonny Lee Miller, Christopher Plummer,Action, Fantasy, Horror,33.02,R ,"35,109"
1662,Charlie's Angels: Full Throttle, Drew Barrymore, Lucy Liu, Cameron Diaz, Bernie Mac,Action, Adventure, Comedy,100.83,PG-13 ,"130,386"
1663,The Cold Light of Day, Henry Cavill, Bruce Willis, Sigourney Weaver, Verónica Echegui,Action, Thriller,Nan,3.75,PG-13 ,"38,502"
1664,Ghosts of Mars, Natasha Henstridge, Ice Cube, Pam Grier, Jason Statham,Action, Horror, Sci-Fi,8.43,R ,"56,160"
1665,Blues Brothers 2000, Dan Aykroyd, John Goodman, Walter Levine, Tom Davis,Action, Comedy, Crime,13.98,PG-13 ,"34,075"
1666,Happy New Year, Shah Rukh Khan, Deepika Padukone, Abhishek Bachchan, Boman Irani,Action, Comedy, Crime,Nan,Not Rated ,"38,935"
1667,Anaconda, Jon Voight, Jennifer Lopez, Eric Stoltz, Ice Cube,Action, Adventure, Horror,65.89,PG-13 ,"107,860"
1668,The Ridiculous 6, Adam Sandler, Terry Crews, Jorge Garcia, Taylor Lautner,Action, Adventure, Comedy,Nan,TV-14 ,"51,431"
1669,DOA: Dead or Alive, Jaime Pressly, Devon Aoki, Sarah Carter, Holly Valance,Action, Adventure, Mystery,0.48,PG-13 ,"45,583"
1670,After Earth, Jaden Smith, David Denman, Will Smith, Sophie Okonedo,Action, Adventure, Sci-Fi,60.52,PG-13 ,"205,135"
1671,Teenage Mutant Ninja Turtles III, Elias Koteas, Paige Turco, Stuart Wilson, Sab Shimono,Action, Adventure, Comedy,42.66,PG ,"34,619"
1672,Crocodile Dundee in Los Angeles, Paul Hogan, Linda Kozlowski, Jere Burns, Jonathan Banks,Action, Adventure, Comedy,25.64,PG ,"25,609"
1673,Tekken, Jonathan Patrick Foo, Kelly Overton, Cary-Hiroyuki Tagawa, Ian Anthony Dale,Action, Crime, Drama,Nan,R ,"27,988"
1674,Double Team, Jean-Claude Van Damme, Dennis Rodman, Mickey Rourke, Paul Freeman,Action, Comedy, Sci-Fi,11.44,R ,"35,547"
1675,Godsend, Robert De Niro, Greg Kinnear, Rebecca Romijn, Cameron Bright,Action, Drama, Fantasy,14.38,PG-13 ,"26,076"
1676,Howard the Duck, Lea Thompson, Jeffrey Jones, Tim Robbins, Ed Gale,Action, Adventure, Comedy,16.30,PG ,"49,007"
1677,Zoolander 2, Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell,Action, Adventure, Comedy,28.85,PG-13 ,"73,057"
1678,Elektra, Jennifer Garner, Goran Visnjic, Will Yun Lee, Kirsten Zien,Action, Adventure, Crime,24.41,PG-13 ,"95,291"
1679,Anacondas: The Hunt for the Blood Orchid, Morris Chestnut, KaDee Strickland, Eugene Byrd, Johnny Messner,Action, Adventure, Horror,32.24,PG-13 ,"32,692"
1680,The Spirit, Gabriel Macht, Samuel L. Jackson, Scarlett Johansson, Jaime King,Action, Crime, Fantasy,19.78,PG-13 ,"62,069"
1681,The Marine, John Cena, Kelly Carlson, Robert Patrick, Anthony Ray Parker,Action, Comedy, Drama,18.84,PG-13 ,"34,749"
1682,Jonah Hex, Josh Brolin, Megan Fox, John Malkovich, Michael Fassbender,Action, Drama, Fantasy,10.54,PG-13 ,"60,195"
1683,Shamshera, Ranbir Kapoor, Sanjay Dutt, Vaani Kapoor, Saurabh Shukla,Action, Adventure, Drama,Nan,UA ,"56,718"
1684,Ra, Shah Rukh Khan, Arjun Rampal, Kareena Kapoor, Shahana Goswami,Action, Adventure, Sci-Fi,2.51,Not Rated ,"44,407"
1685,Bodyguard, Salman Khan, Kareena Kapoor, Raj Babbar, Hazel Keech,Action, Comedy, Drama,Nan,Not Rated ,"26,900"
1686,Bharat, Salman Khan, Katrina Kaif, Sunil Grover, Tabu,Action, Comedy, Drama,2.97,Not Rated ,"31,686"
1687,Superhero Movie, Drake Bell, Leslie Nielsen, Sara Paxton, Christopher McDonald,Action, Comedy, Sci-Fi,26.64,PG-13 ,"72,174"
1688,Interceptor, Elsa Pataky, Luke Bracey, Aaron Glenane, Mayen Mehta,Action, Adventure, Drama,Nan,TV-MA ,"25,621"
1689,Aliens vs, Reiko Aylesworth, Steven Pasquale, Shareeka Epps, John Ortiz,Action, Adventure, Horror,41.80,R ,"129,344"
1690,Shehzada, Kartik Aaryan, Kriti Sanon, Paresh Rawal, Manisha Koirala,Action, Comedy, Drama,Nan,UA ,"29,920"
1691,Driven, Sylvester Stallone, Kip Pardue, Til Schweiger, Burt Reynolds,Action, Drama, Sport,32.72,PG-13 ,"42,195"
1692,Snatched, Amy Schumer, Goldie Hawn, Kim Caramele, Raven Goodwin,Action, Adventure, Comedy,45.83,R ,"36,462"
